,market_price_usd,addresses_with_1000_btc,addresses_with_100_btc,addresses_with_10_btc,addresses_with_1_btc,addresses_with_0.01_btc_x,addresses_with_0.01_btc_y
2011-08-01,13.17,630.0,4025.0,65023.0,102174.0,203422.0,203422.0
2011-08-02,12.39,634.0,4030.0,65092.0,102490.0,204198.0,204198.0
2011-08-03,10.45,635.0,4010.0,65129.0,102598.0,204455.0,204455.0
2011-08-04,10.58,638.0,4021.0,65139.0,102548.0,204655.0,204655.0
2011-08-05,10.27,636.0,3993.0,65254.0,102859.0,205363.0,205363.0
2011-08-06,7.82,628.0,4009.0,65219.0,102845.0,205430.0,205430.0
2011-08-07,7.72,621.0,4001.0,65483.0,103364.0,206291.0,206291.0
2011-08-08,7.74,622.0,3934.0,64896.0,102375.0,203586.0,203586.0
2011-08-09,9.72,621.0,3985.0,65148.0,102947.0,204835.0,204835.0
2011-08-10,10.0,622.0,4000.0,65323.0,103403.0,205663.0,205663.0
2011-08-11,9.47,623.0,4022.0,65364.0,103631.0,206273.0,206273.0
2011-08-12,9.32,624.0,4045.0,65441.0,103433.0,206218.0,206218.0
2011-08-13,9.8,626.0,4057.0,65570.0,103623.0,206470.0,206470.0
2011-08-14,10.61,626.0,4107.0,65680.0,103773.0,206997.0,206997.0
2011-08-15,11.3,624.0,4184.0,65753.0,104093.0,207649.0,207649.0
2011-08-16,11.05,626.0,4209.0,65640.0,104179.0,208273.0,208273.0
2011-08-17,10.88,622.0,4143.0,65626.0,103852.0,208213.0,208213.0
2011-08-18,10.9,624.0,4168.0,65721.0,104191.0,208893.0,208893.0
2011-08-19,11.4,627.0,4168.0,65766.0,104363.0,209555.0,209555.0
2011-08-20,11.49,625.0,4185.0,65878.0,104800.0,210511.0,210511.0
2011-08-21,11.38,625.0,4201.0,66055.0,105166.0,211305.0,211305.0
2011-08-22,11.03,627.0,4217.0,66151.0,105527.0,212090.0,212090.0
2011-08-23,11.03,625.0,4244.0,66161.0,105738.0,212968.0,212968.0
2011-08-24,10.94,624.0,4275.0,66138.0,105903.0,213541.0,213541.0
2011-08-25,10.01,642.0,4317.0,66068.0,105891.0,214064.0,214064.0
2011-08-26,8.65,646.0,4342.0,65762.0,104945.0,213662.0,213662.0
2011-08-27,8.63,637.0,4222.0,65719.0,104686.0,212523.0,212523.0
2011-08-28,8.97,641.0,4233.0,65770.0,104774.0,212841.0,212841.0
2011-08-29,8.93,639.0,4258.0,65923.0,105071.0,213437.0,213437.0
2011-08-30,8.78,640.0,4270.0,66055.0,105418.0,213988.0,213988.0
2011-08-31,8.35,640.0,4295.0,66200.0,105580.0,214507.0,214507.0
2011-09-01,8.22,640.0,4325.0,66161.0,105356.0,214599.0,214599.0
2011-09-02,8.44,640.0,4297.0,66276.0,105527.0,215098.0,215098.0
2011-09-03,8.53,641.0,4320.0,66440.0,105725.0,215564.0,215564.0
2011-09-04,8.17,644.0,4256.0,66527.0,105905.0,216065.0,216065.0
2011-09-05,7.62,649.0,4290.0,66539.0,105910.0,216198.0,216198.0
2011-09-06,6.73,650.0,4323.0,66587.0,105969.0,216385.0,216385.0
2011-09-07,7.03,640.0,4279.0,66558.0,106230.0,216961.0,216961.0
2011-09-08,6.8,645.0,4295.0,66579.0,106192.0,217277.0,217277.0
2011-09-09,5.31,644.0,4290.0,66392.0,105238.0,216251.0,216251.0
2011-09-10,5.03,645.0,4302.0,66509.0,105026.0,215103.0,215103.0
2011-09-11,6.06,635.0,4303.0,66621.0,105204.0,215544.0,215544.0
2011-09-12,6.04,633.0,4292.0,66422.0,105039.0,215479.0,215479.0
2011-09-13,5.79,633.0,4323.0,66561.0,105310.0,215932.0,215932.0
2011-09-14,5.55,634.0,4319.0,66504.0,105361.0,216154.0,216154.0
2011-09-15,4.97,639.0,4334.0,66239.0,105209.0,216378.0,216378.0
2011-09-16,4.81,637.0,4342.0,66387.0,105547.0,216591.0,216591.0
2011-09-17,4.77,637.0,4373.0,66523.0,105690.0,216734.0,216734.0
2011-09-18,5.11,634.0,4418.0,66625.0,105912.0,217122.0,217122.0
2011-09-19,5.26,635.0,4467.0,66718.0,105824.0,217214.0,217214.0
2011-09-20,6.1,638.0,4511.0,66770.0,105815.0,217411.0,217411.0
2011-09-21,5.62,634.0,4453.0,66751.0,105780.0,216402.0,216402.0
2011-09-22,5.49,631.0,4479.0,66821.0,105820.0,216417.0,216417.0
2011-09-23,5.59,633.0,4497.0,66905.0,105995.0,216880.0,216880.0
2011-09-24,5.41,629.0,4525.0,67005.0,106097.0,216710.0,216710.0
2011-09-25,5.32,631.0,4553.0,67099.0,106270.0,216981.0,216981.0
2011-09-26,4.95,632.0,4568.0,67204.0,106429.0,217285.0,217285.0
2011-09-27,4.84,634.0,4598.0,67295.0,106532.0,217365.0,217365.0
2011-09-28,4.74,633.0,4632.0,67453.0,106767.0,217764.0,217764.0
2011-09-29,4.7,633.0,4660.0,67500.0,106948.0,218100.0,218100.0
2011-09-30,5.01,634.0,4680.0,67566.0,106967.0,218328.0,218328.0
2011-10-01,5.05,630.0,4743.0,67326.0,106803.0,218256.0,218256.0
2011-10-02,4.98,632.0,4761.0,67332.0,106863.0,218455.0,218455.0
2011-10-03,4.94,631.0,4785.0,67432.0,106980.0,218678.0,218678.0
2011-10-04,4.9,641.0,4760.0,67402.0,106929.0,218686.0,218686.0
2011-10-05,4.86,639.0,4756.0,67495.0,106991.0,219036.0,219036.0
2011-10-06,4.68,644.0,4734.0,67243.0,106836.0,218951.0,218951.0
2011-10-07,4.29,647.0,4714.0,67352.0,106919.0,219118.0,219118.0
2011-10-08,4.03,651.0,4747.0,67477.0,107160.0,219262.0,219262.0
2011-10-09,4.19,652.0,4763.0,67549.0,107455.0,219806.0,219806.0
2011-10-10,4.1,648.0,4797.0,67644.0,107636.0,220086.0,220086.0
2011-10-11,3.95,648.0,4832.0,67776.0,107942.0,220635.0,220635.0
2011-10-12,4.07,644.0,4874.0,67876.0,108071.0,220902.0,220902.0
2011-10-13,4.08,642.0,4876.0,67980.0,108257.0,221400.0,221400.0
2011-10-14,4.0,643.0,4888.0,68170.0,107920.0,221144.0,221144.0
2011-10-15,3.89,641.0,4905.0,68215.0,108034.0,221409.0,221409.0
2011-10-16,3.64,642.0,4925.0,68258.0,108105.0,221535.0,221535.0
2011-10-17,2.85,642.0,4978.0,68256.0,108112.0,221655.0,221655.0
2011-10-18,2.62,645.0,5017.0,68369.0,108367.0,221915.0,221915.0
2011-10-19,2.28,649.0,4999.0,68315.0,108262.0,221913.0,221913.0
2011-10-20,2.31,654.0,5019.0,68391.0,108466.0,222285.0,222285.0
2011-10-21,2.54,653.0,5015.0,68433.0,108778.0,222741.0,222741.0
2011-10-22,3.01,654.0,5040.0,68574.0,109142.0,223245.0,223245.0
2011-10-23,3.08,652.0,5032.0,68654.0,109561.0,223842.0,223842.0
2011-10-24,2.81,651.0,5079.0,68715.0,109747.0,224118.0,224118.0
2011-10-25,2.74,651.0,5088.0,68804.0,110010.0,224632.0,224632.0
2011-10-26,2.75,655.0,5076.0,68843.0,110177.0,224941.0,224941.0
2011-10-27,2.92,659.0,5092.0,68739.0,110116.0,225222.0,225222.0
2011-10-28,3.11,665.0,5068.0,68738.0,110284.0,225218.0,225218.0
2011-10-29,3.54,660.0,5077.0,68703.0,110276.0,225382.0,225382.0
2011-10-30,3.38,663.0,5085.0,68761.0,110414.0,225576.0,225576.0
2011-10-31,3.19,663.0,5093.0,68878.0,110459.0,225813.0,225813.0
2011-11-01,3.19,667.0,5106.0,68995.0,110759.0,226335.0,226335.0
2011-11-02,3.23,663.0,5140.0,68766.0,110565.0,226417.0,226417.0
2011-11-03,3.21,668.0,5149.0,68713.0,110468.0,226458.0,226458.0
2011-11-04,3.13,670.0,5149.0,68763.0,110561.0,225799.0,225799.0
2011-11-05,3.01,674.0,5149.0,68874.0,110767.0,225937.0,225937.0
2011-11-06,2.96,676.0,5177.0,68943.0,110961.0,226430.0,226430.0
2011-11-07,3.0,674.0,5179.0,69063.0,111161.0,226835.0,226835.0
2011-11-08,3.09,676.0,5206.0,69205.0,111180.0,226863.0,226863.0
2011-11-09,3.0,677.0,5233.0,69229.0,111374.0,227256.0,227256.0
2011-11-10,2.87,678.0,5252.0,69329.0,111402.0,227537.0,227537.0
2011-11-11,2.97,682.0,5282.0,69278.0,111326.0,227563.0,227563.0
2011-11-12,3.06,684.0,5294.0,69259.0,111373.0,227689.0,227689.0
2011-11-13,3.0,681.0,5346.0,69375.0,111844.0,228349.0,228349.0
2011-11-14,2.51,686.0,5381.0,69283.0,111568.0,228273.0,228273.0
2011-11-15,2.3,690.0,5415.0,69228.0,111491.0,228067.0,228067.0
2011-11-16,2.46,692.0,5457.0,69316.0,111445.0,228124.0,228124.0
2011-11-17,2.23,698.0,5462.0,69173.0,111304.0,227913.0,227913.0
2011-11-18,2.14,700.0,5545.0,69229.0,111409.0,228184.0,228184.0
2011-11-19,2.17,704.0,5467.0,69208.0,111340.0,228286.0,228286.0
2011-11-20,2.28,711.0,5492.0,69312.0,111582.0,227724.0,227724.0
2011-11-21,2.23,715.0,5505.0,69410.0,111806.0,228086.0,228086.0
2011-11-22,2.31,719.0,5508.0,69352.0,111849.0,228301.0,228301.0
2011-11-23,2.32,721.0,5552.0,69242.0,111701.0,228327.0,228327.0
2011-11-24,2.42,720.0,5580.0,69138.0,111644.0,228211.0,228211.0
2011-11-25,2.47,720.0,5606.0,69169.0,111677.0,228595.0,228595.0
2011-11-26,2.48,728.0,5630.0,69276.0,111764.0,228857.0,228857.0
2011-11-27,2.46,727.0,5633.0,69303.0,111831.0,229281.0,229281.0
2011-11-28,2.51,719.0,5615.0,69226.0,111716.0,229786.0,229786.0
2011-11-29,2.79,722.0,5582.0,69106.0,111521.0,230167.0,230167.0
2011-11-30,2.91,723.0,5636.0,69083.0,111325.0,228931.0,228931.0
2011-12-01,3.05,723.0,5657.0,69188.0,111353.0,229447.0,229447.0
2011-12-02,3.1,727.0,5674.0,69224.0,111597.0,230210.0,230210.0
2011-12-03,2.93,729.0,5688.0,69300.0,111745.0,229941.0,229941.0
2011-12-04,2.75,730.0,5688.0,69154.0,111857.0,230645.0,230645.0
2011-12-05,2.87,731.0,5730.0,69198.0,112016.0,231292.0,231292.0
2011-12-06,2.98,738.0,5754.0,69302.0,112217.0,232025.0,232025.0
2011-12-07,3.0,741.0,5775.0,69442.0,112501.0,232606.0,232606.0
2011-12-08,2.95,780.0,5889.0,69455.0,112496.0,230945.0,230945.0
2011-12-09,2.99,838.0,6086.0,69671.0,112724.0,231558.0,231558.0
2011-12-10,3.04,808.0,6255.0,70001.0,113121.0,231701.0,231701.0
2011-12-11,3.2,776.0,6418.0,70145.0,113421.0,231367.0,231367.0
2011-12-12,3.18,753.0,6535.0,70248.0,113708.0,231467.0,231467.0
2011-12-13,3.21,750.0,6575.0,70353.0,114960.0,232844.0,232844.0
2011-12-14,3.12,756.0,6610.0,70474.0,115274.0,233286.0,233286.0
2011-12-15,3.17,756.0,6654.0,70458.0,115378.0,233578.0,233578.0
2011-12-16,3.18,763.0,6689.0,70598.0,115546.0,233834.0,233834.0
2011-12-17,3.19,762.0,6708.0,70698.0,115725.0,234077.0,234077.0
2011-12-18,3.2,762.0,6742.0,70765.0,115938.0,234571.0,234571.0
2011-12-19,3.41,765.0,6769.0,70693.0,115894.0,234857.0,234857.0
2011-12-20,3.97,776.0,6720.0,70567.0,115865.0,234866.0,234866.0
2011-12-21,3.93,777.0,6745.0,70707.0,116118.0,235096.0,235096.0
2011-12-22,3.79,785.0,6780.0,70853.0,116443.0,235571.0,235571.0
2011-12-23,3.9,788.0,6806.0,70913.0,116612.0,236394.0,236394.0
2011-12-24,3.92,790.0,6835.0,70906.0,116776.0,236902.0,236902.0
2011-12-25,4.14,793.0,6856.0,71021.0,117035.0,237507.0,237507.0
2011-12-26,4.04,800.0,6835.0,71084.0,117292.0,238400.0,238400.0
2011-12-27,4.02,800.0,6861.0,71231.0,117539.0,238996.0,238996.0
2011-12-28,4.14,805.0,6897.0,71234.0,117671.0,239179.0,239179.0
2011-12-29,4.22,799.0,6917.0,71395.0,117886.0,239663.0,239663.0
2011-12-30,4.19,800.0,6964.0,71544.0,118140.0,239999.0,239999.0
2011-12-31,4.6,799.0,6991.0,71658.0,118302.0,239944.0,239944.0
2012-01-01,5.1,801.0,7015.0,71682.0,118410.0,240177.0,240177.0
2012-01-02,5.21,802.0,7046.0,71720.0,118625.0,240369.0,240369.0
2012-01-03,4.95,800.0,7073.0,71824.0,118784.0,240006.0,240006.0
2012-01-04,5.25,809.0,7100.0,71852.0,118910.0,240249.0,240249.0
2012-01-05,6.2,810.0,7124.0,71880.0,119197.0,240693.0,240693.0
2012-01-06,6.79,811.0,7208.0,71993.0,119351.0,240910.0,240910.0
2012-01-07,6.72,812.0,7233.0,72197.0,119489.0,240950.0,240950.0
2012-01-08,7.03,816.0,7227.0,72276.0,119195.0,241191.0,241191.0
2012-01-09,6.47,817.0,7193.0,71822.0,118645.0,240897.0,240897.0
2012-01-10,6.4,821.0,7201.0,71961.0,118554.0,240862.0,240862.0
2012-01-11,6.81,819.0,7210.0,72227.0,119105.0,240608.0,240608.0
2012-01-12,6.74,824.0,7249.0,72316.0,119262.0,241015.0,241015.0
2012-01-13,6.61,829.0,7240.0,72189.0,119292.0,241344.0,241344.0
2012-01-14,6.59,830.0,7271.0,72068.0,119382.0,241888.0,241888.0
2012-01-15,6.9,830.0,7299.0,72072.0,119491.0,242004.0,242004.0
2012-01-16,6.83,833.0,7311.0,72177.0,119819.0,242485.0,242485.0
2012-01-17,6.04,823.0,7367.0,72413.0,120253.0,243047.0,243047.0
2012-01-18,5.98,819.0,7397.0,72560.0,120621.0,243594.0,243594.0
2012-01-19,6.18,797.0,7358.0,72419.0,120844.0,244038.0,244038.0
2012-01-20,6.44,798.0,7368.0,72444.0,120961.0,244620.0,244620.0
2012-01-21,6.29,791.0,7382.0,72566.0,121191.0,244842.0,244842.0
2012-01-22,6.29,790.0,7400.0,72651.0,121393.0,245152.0,245152.0
2012-01-23,6.29,799.0,7395.0,72884.0,121842.0,245848.0,245848.0
2012-01-24,6.3,801.0,7377.0,72814.0,121866.0,246261.0,246261.0
2012-01-25,5.88,802.0,7360.0,72975.0,122124.0,246702.0,246702.0
2012-01-26,5.59,807.0,7374.0,73035.0,122193.0,247071.0,247071.0
2012-01-27,5.29,801.0,7371.0,73215.0,122550.0,247364.0,247364.0
2012-01-28,5.57,800.0,7393.0,73332.0,122841.0,247741.0,247741.0
2012-01-29,5.48,799.0,7400.0,73186.0,122754.0,247147.0,247147.0
2012-01-30,5.51,798.0,7408.0,73234.0,122878.0,247578.0,247578.0
2012-01-31,5.53,800.0,7380.0,73167.0,123000.0,248238.0,248238.0
2012-02-01,5.82,805.0,7376.0,73400.0,123362.0,248731.0,248731.0
2012-02-02,6.03,805.0,7374.0,73466.0,123523.0,249280.0,249280.0
2012-02-03,5.92,809.0,7377.0,73739.0,124201.0,249457.0,249457.0
2012-02-04,5.92,809.0,7367.0,73524.0,123994.0,249635.0,249635.0
2012-02-05,5.68,814.0,7358.0,73562.0,124151.0,249955.0,249955.0
2012-02-06,5.55,810.0,7383.0,73525.0,124168.0,250162.0,250162.0
2012-02-07,5.62,809.0,7394.0,73633.0,124139.0,250376.0,250376.0
2012-02-08,5.64,812.0,7408.0,73818.0,124446.0,250885.0,250885.0
2012-02-09,5.75,810.0,7418.0,74046.0,124826.0,251591.0,251591.0
2012-02-10,5.87,811.0,7418.0,74197.0,124777.0,251702.0,251702.0
2012-02-11,5.7,817.0,7450.0,74066.0,124516.0,251739.0,251739.0
2012-02-12,5.6,817.0,7445.0,74045.0,124436.0,251974.0,251974.0
2012-02-13,5.34,824.0,7445.0,74071.0,124467.0,252167.0,252167.0
2012-02-14,4.7,817.0,7476.0,74126.0,124552.0,252382.0,252382.0
2012-02-15,4.58,842.0,7554.0,74372.0,124897.0,252999.0,252999.0
2012-02-16,4.19,817.0,7678.0,74657.0,125398.0,253706.0,253706.0
2012-02-17,4.46,823.0,7690.0,74831.0,125624.0,254049.0,254049.0
2012-02-18,4.27,828.0,7697.0,74970.0,125848.0,254561.0,254561.0
2012-02-19,4.35,829.0,7707.0,75096.0,126310.0,255456.0,255456.0
2012-02-20,4.37,830.0,7729.0,75392.0,126733.0,256082.0,256082.0
2012-02-21,4.31,833.0,7746.0,75515.0,126810.0,256487.0,256487.0
2012-02-22,4.44,837.0,7789.0,75753.0,126985.0,256866.0,256866.0
2012-02-23,4.82,839.0,7806.0,75910.0,127062.0,257291.0,257291.0
2012-02-24,4.97,839.0,7778.0,76013.0,127091.0,257584.0,257584.0
2012-02-25,4.88,839.0,7764.0,75116.0,126258.0,257161.0,257161.0
2012-02-26,4.95,837.0,7776.0,75164.0,126348.0,257706.0,257706.0
2012-02-27,4.93,843.0,7793.0,75353.0,126537.0,258326.0,258326.0
2012-02-28,4.87,841.0,7817.0,75293.0,126614.0,258538.0,258538.0
2012-02-29,4.82,845.0,7823.0,75493.0,126806.0,259184.0,259184.0
2012-03-01,4.92,839.0,7833.0,75603.0,126827.0,259275.0,259275.0
2012-03-02,4.69,864.0,7795.0,75462.0,126359.0,259219.0,259219.0
2012-03-03,4.67,866.0,7820.0,75373.0,126387.0,259616.0,259616.0
2012-03-04,4.8,867.0,7854.0,75546.0,127031.0,260722.0,260722.0
2012-03-05,4.93,867.0,7881.0,75661.0,127334.0,261466.0,261466.0
2012-03-06,4.97,874.0,7887.0,75774.0,127523.0,262035.0,262035.0
2012-03-07,4.92,875.0,7909.0,75960.0,127863.0,263037.0,263037.0
2012-03-08,4.87,881.0,7895.0,76129.0,128038.0,263784.0,263784.0
2012-03-09,4.89,883.0,7896.0,76240.0,128203.0,264046.0,264046.0
2012-03-10,4.8,880.0,7907.0,76369.0,128356.0,264659.0,264659.0
2012-03-11,4.89,878.0,7909.0,76331.0,128436.0,265226.0,265226.0
2012-03-12,4.87,878.0,7948.0,76456.0,128622.0,265684.0,265684.0
2012-03-13,5.15,877.0,7961.0,76716.0,128953.0,266428.0,266428.0
2012-03-14,5.35,874.0,7984.0,76837.0,129164.0,266816.0,266816.0
2012-03-15,5.3,872.0,7996.0,76877.0,129289.0,267706.0,267706.0
2012-03-16,5.33,871.0,8007.0,77116.0,129742.0,268527.0,268527.0
2012-03-17,5.31,866.0,8045.0,77219.0,130093.0,269556.0,269556.0
2012-03-18,5.22,866.0,8065.0,77333.0,130370.0,270852.0,270852.0
2012-03-19,4.88,872.0,8100.0,77471.0,130458.0,271114.0,271114.0
2012-03-20,4.79,866.0,8114.0,77777.0,130786.0,272063.0,272063.0
2012-03-21,4.81,868.0,8111.0,78042.0,131084.0,272957.0,272957.0
2012-03-22,4.75,871.0,8142.0,78176.0,131320.0,273557.0,273557.0
2012-03-23,4.69,866.0,8163.0,78350.0,131438.0,274008.0,274008.0
2012-03-24,4.65,866.0,8149.0,78550.0,131786.0,274923.0,274923.0
2012-03-25,4.5,868.0,8118.0,77899.0,131187.0,275050.0,275050.0
2012-03-26,4.64,873.0,8115.0,77961.0,131262.0,275210.0,275210.0
2012-03-27,4.66,871.0,8148.0,78124.0,131394.0,275576.0,275576.0
2012-03-28,4.79,868.0,8154.0,78317.0,131587.0,276175.0,276175.0
2012-03-29,4.73,870.0,8156.0,78491.0,131720.0,276465.0,276465.0
2012-03-30,4.77,871.0,8150.0,78714.0,131967.0,276874.0,276874.0
2012-03-31,4.88,873.0,8175.0,78747.0,132061.0,277439.0,277439.0
2012-04-01,4.78,870.0,8195.0,78517.0,131897.0,277650.0,277650.0
2012-04-02,4.92,868.0,8209.0,78662.0,131979.0,277983.0,277983.0
2012-04-03,4.9,872.0,8212.0,78921.0,132348.0,277825.0,277825.0
2012-04-04,4.91,869.0,8144.0,78911.0,132245.0,278442.0,278442.0
2012-04-05,4.9,874.0,8103.0,78441.0,131934.0,278911.0,278911.0
2012-04-06,4.93,874.0,8113.0,78535.0,131997.0,278764.0,278764.0
2012-04-07,4.8,877.0,8084.0,78436.0,131958.0,279233.0,279233.0
2012-04-08,4.71,880.0,8085.0,78541.0,132125.0,279928.0,279928.0
2012-04-09,4.75,895.0,8137.0,78568.0,132280.0,280357.0,280357.0
2012-04-10,4.8,881.0,8175.0,78805.0,132612.0,281128.0,281128.0
2012-04-11,4.88,879.0,8178.0,79034.0,132862.0,281714.0,281714.0
2012-04-12,4.86,883.0,8143.0,79076.0,132887.0,282288.0,282288.0
2012-04-13,4.85,887.0,8161.0,79190.0,133030.0,282671.0,282671.0
2012-04-14,4.97,886.0,8164.0,79276.0,133225.0,283658.0,283658.0
2012-04-15,4.92,890.0,8164.0,79212.0,133269.0,284685.0,284685.0
2012-04-16,4.91,888.0,8149.0,79354.0,133323.0,284928.0,284928.0
2012-04-17,4.95,885.0,8154.0,79010.0,132877.0,284894.0,284894.0
2012-04-18,5.07,887.0,8195.0,79052.0,132849.0,285215.0,285215.0
2012-04-19,5.13,891.0,8179.0,78974.0,132755.0,285252.0,285252.0
2012-04-20,5.22,882.0,8120.0,79191.0,132955.0,285438.0,285438.0
2012-04-21,5.27,882.0,8080.0,79377.0,133144.0,285728.0,285728.0
2012-04-22,5.18,891.0,8010.0,79282.0,133226.0,286310.0,286310.0
2012-04-23,5.12,892.0,8024.0,79273.0,133172.0,286754.0,286754.0
2012-04-24,5.06,893.0,7992.0,79428.0,133464.0,287457.0,287457.0
2012-04-25,5.12,897.0,7935.0,79481.0,133554.0,288033.0,288033.0
2012-04-26,5.07,908.0,7967.0,79141.0,133139.0,288068.0,288068.0
2012-04-27,5.07,908.0,7955.0,79143.0,133286.0,288580.0,288580.0
2012-04-28,4.96,909.0,7985.0,79265.0,133410.0,289151.0,289151.0
2012-04-29,4.94,904.0,8025.0,79278.0,133489.0,289701.0,289701.0
2012-04-30,4.94,905.0,8037.0,79396.0,133646.0,290231.0,290231.0
2012-05-01,4.96,909.0,8047.0,79587.0,133752.0,290661.0,290661.0
2012-05-02,5.07,914.0,8011.0,79780.0,133924.0,291431.0,291431.0
2012-05-03,5.08,917.0,7989.0,79882.0,134118.0,292201.0,292201.0
2012-05-04,5.11,921.0,8000.0,80038.0,134243.0,292589.0,292589.0
2012-05-05,5.04,921.0,7974.0,80106.0,134437.0,293281.0,293281.0
2012-05-06,5.04,921.0,7966.0,76931.0,131305.0,290576.0,290576.0
2012-05-07,5.03,928.0,7951.0,76799.0,131160.0,289887.0,289887.0
2012-05-08,5.02,935.0,7962.0,76857.0,131214.0,290607.0,290607.0
2012-05-09,5.04,933.0,7943.0,76790.0,131204.0,290909.0,290909.0
2012-05-10,4.95,934.0,7931.0,76820.0,131211.0,291059.0,291059.0
2012-05-11,4.92,923.0,7877.0,76600.0,130880.0,291120.0,291120.0
2012-05-12,4.94,930.0,7876.0,76629.0,131008.0,291477.0,291477.0
2012-05-13,4.95,930.0,7885.0,76695.0,131236.0,292291.0,292291.0
2012-05-14,4.98,932.0,7908.0,76781.0,131751.0,293061.0,293061.0
2012-05-15,4.99,930.0,7876.0,76678.0,131686.0,293344.0,293344.0
2012-05-16,5.06,926.0,7896.0,76665.0,131433.0,292272.0,292272.0
2012-05-17,5.07,923.0,7895.0,76718.0,131518.0,292502.0,292502.0
2012-05-18,5.09,929.0,7893.0,76711.0,131600.0,292726.0,292726.0
2012-05-19,5.09,918.0,7904.0,76731.0,131650.0,292406.0,292406.0
2012-05-20,5.1,923.0,7841.0,76638.0,131535.0,292963.0,292963.0
2012-05-21,5.07,923.0,7854.0,76736.0,131369.0,293542.0,293542.0
2012-05-22,5.07,916.0,7842.0,76639.0,131217.0,294035.0,294035.0
2012-05-23,5.12,911.0,7842.0,76619.0,131210.0,293900.0,293900.0
2012-05-24,5.11,906.0,7843.0,76629.0,131225.0,294413.0,294413.0
2012-05-25,5.1,911.0,7801.0,76539.0,131154.0,294588.0,294588.0
2012-05-26,5.09,908.0,7836.0,76652.0,131316.0,295152.0,295152.0
2012-05-27,5.08,905.0,7858.0,76688.0,131376.0,295197.0,295197.0
2012-05-28,5.11,907.0,7859.0,76763.0,131502.0,295740.0,295740.0
2012-05-29,5.1,902.0,7853.0,76945.0,131627.0,295977.0,295977.0
2012-05-30,5.13,904.0,7847.0,76886.0,131481.0,296492.0,296492.0
2012-05-31,5.15,909.0,7843.0,76929.0,131548.0,297374.0,297374.0
2012-06-01,5.23,913.0,7993.0,77112.0,131702.0,297060.0,297060.0
2012-06-02,5.21,912.0,8059.0,77103.0,131856.0,297475.0,297475.0
2012-06-03,5.19,912.0,8054.0,77129.0,131898.0,298460.0,298460.0
2012-06-04,5.23,918.0,8081.0,77320.0,132063.0,296627.0,296627.0
2012-06-05,5.38,922.0,8118.0,77322.0,132181.0,297359.0,297359.0
2012-06-06,5.43,919.0,8179.0,77432.0,132319.0,298052.0,298052.0
2012-06-07,5.49,926.0,8166.0,77356.0,132217.0,297873.0,297873.0
2012-06-08,5.61,931.0,8151.0,77395.0,132235.0,298232.0,298232.0
2012-06-09,5.57,924.0,8083.0,77196.0,132170.0,298463.0,298463.0
2012-06-10,5.46,930.0,8057.0,77325.0,132392.0,299108.0,299108.0
2012-06-11,5.49,936.0,8098.0,77362.0,132385.0,299358.0,299358.0
2012-06-12,5.62,943.0,8109.0,77217.0,132245.0,299901.0,299901.0
2012-06-13,5.85,935.0,8076.0,77394.0,132539.0,302076.0,302076.0
2012-06-14,5.88,937.0,8124.0,77379.0,132576.0,301918.0,301918.0
2012-06-15,6.1,937.0,8104.0,77521.0,132800.0,302120.0,302120.0
2012-06-16,6.45,933.0,8124.0,77649.0,133072.0,302941.0,302941.0
2012-06-17,6.31,946.0,8134.0,77455.0,132794.0,304143.0,304143.0
2012-06-18,6.26,957.0,8134.0,77431.0,132860.0,305364.0,305364.0
2012-06-19,6.43,948.0,8116.0,77540.0,132951.0,305676.0,305676.0
2012-06-20,6.6,946.0,8162.0,77475.0,132952.0,305924.0,305924.0
2012-06-21,6.68,945.0,8182.0,77412.0,132870.0,306788.0,306788.0
2012-06-22,6.58,941.0,8191.0,77386.0,132887.0,307534.0,307534.0
2012-06-23,6.48,953.0,8183.0,77269.0,132926.0,306906.0,306906.0
2012-06-24,6.38,941.0,8173.0,77255.0,132962.0,307464.0,307464.0
2012-06-25,6.3,953.0,8239.0,77415.0,133235.0,308169.0,308169.0
2012-06-26,6.38,955.0,8207.0,77621.0,133374.0,309586.0,309586.0
2012-06-27,6.52,963.0,8162.0,77284.0,133047.0,308529.0,308529.0
2012-06-28,6.56,956.0,8167.0,77139.0,133011.0,308534.0,308534.0
2012-06-29,6.59,962.0,8201.0,77341.0,133252.0,309456.0,309456.0
2012-06-30,6.64,962.0,8179.0,77415.0,133470.0,310331.0,310331.0
2012-07-01,6.6,961.0,8178.0,77492.0,133682.0,311297.0,311297.0
2012-07-02,6.68,975.0,8181.0,77482.0,133615.0,311601.0,311601.0
2012-07-03,6.55,983.0,8125.0,77589.0,133320.0,312097.0,312097.0
2012-07-04,6.5,987.0,8160.0,77006.0,132731.0,311039.0,311039.0
2012-07-05,6.64,990.0,8161.0,77043.0,132657.0,310868.0,310868.0
2012-07-06,6.63,992.0,8139.0,76974.0,132220.0,311462.0,311462.0
2012-07-07,6.76,995.0,8127.0,76925.0,132246.0,312500.0,312500.0
2012-07-08,6.77,1000.0,8153.0,76860.0,132102.0,313016.0,313016.0
2012-07-09,6.86,1007.0,8184.0,77081.0,132374.0,312618.0,312618.0
2012-07-10,7.09,1008.0,8204.0,77219.0,132417.0,313586.0,313586.0
2012-07-11,7.1,998.0,8221.0,77187.0,132427.0,313316.0,313316.0
2012-07-12,7.28,1006.0,8079.0,76938.0,132240.0,313473.0,313473.0
