"DateTime","BTC price","Google Trends"
"2014-10-23 00:00:00",357.3447931034,46
"2014-10-24 00:00:00",357.4884339568,46
"2014-10-25 00:00:00",345.8112466394,43
"2014-10-26 00:00:00",353.081956166,42
"2014-10-27 00:00:00",350.0157118644,44
"2014-10-28 00:00:00",354.6538050847,44
"2014-10-29 00:00:00",333.5993500877,47
"2014-10-30 00:00:00",344.6093822326,44
"2014-10-31 00:00:00",337.1829126242,43
"2014-11-01 00:00:00",324.3713150205,40
"2014-11-02 00:00:00",324.2485666277,44
"2014-11-03 00:00:00",325.3618655757,46
"2014-11-04 00:00:00",329.6577039743,43
"2014-11-05 00:00:00",338.8057653419,45
"2014-11-06 00:00:00",349.6899117475,51
"2014-11-07 00:00:00",342.1332881356,50
"2014-11-08 00:00:00",345.7163325541,46
"2014-11-09 00:00:00",363.6100517241,49
"2014-11-10 00:00:00",365.5022539451,50
"2014-11-11 00:00:00",367.8254669784,51
"2014-11-12 00:00:00",422.5914196376,64
"2014-11-13 00:00:00",421.914471654,58
"2014-11-14 00:00:00",398.3888828171,51
"2014-11-15 00:00:00",377.9938407364,49
"2014-11-16 00:00:00",390.205823495,49
"2014-11-17 00:00:00",387.5010315605,50
"2014-11-18 00:00:00",373.8645645821,52
"2014-11-19 00:00:00",377.6133980129,45
"2014-11-20 00:00:00",356.1812653419,48
"2014-11-21 00:00:00",350.7488588545,44
"2014-11-22 00:00:00",352.4555146113,43
"2014-11-23 00:00:00",367.773242256,42
"2014-11-24 00:00:00",376.9942238457,46
"2014-11-25 00:00:00",376.7556300409,46
"2014-11-26 00:00:00",367.5302080655,43
"2014-11-27 00:00:00",369.5302273524,45
"2014-11-28 00:00:00",377.8969319112,41
"2014-11-29 00:00:00",376.0763354763,41
"2014-11-30 00:00:00",378.6903971362,42
"2014-12-01 00:00:00",379.1119789597,44
"2014-12-02 00:00:00",382.9467963179,46
"2014-12-03 00:00:00",375.916019287,47
"2014-12-04 00:00:00",368.8455680888,45
"2014-12-05 00:00:00",378.4283296318,44
"2014-12-06 00:00:00",375.1379511981,42
"2014-12-07 00:00:00",376.6397931034,46
"2014-12-08 00:00:00",363.2156767972,50
"2014-12-09 00:00:00",351.1068378141,46
"2014-12-10 00:00:00",347.8813939217,46
"2014-12-11 00:00:00",348.5930061368,64
"2014-12-12 00:00:00",353.1906125073,58
"2014-12-13 00:00:00",349.2429450614,47
"2014-12-14 00:00:00",356.0797215079,45
"2014-12-15 00:00:00",347.0951814728,49
"2014-12-16 00:00:00",328.6133202805,52
"2014-12-17 00:00:00",320.297613384,53
"2014-12-18 00:00:00",313.5116511794,55
"2014-12-19 00:00:00",318.2428886616,48
"2014-12-20 00:00:00",330.0657583285,46
"2014-12-21 00:00:00",320.992670076,44
"2014-12-22 00:00:00",331.8425844535,48
"2014-12-23 00:00:00",336.0841285798,48
"2014-12-24 00:00:00",323.0322977791,46
"2014-12-25 00:00:00",318.99614436,46
"2014-12-26 00:00:00",329.2103419053,52
"2014-12-27 00:00:00",315.9684438925,100
"2014-12-28 00:00:00",317.0104804208,46
"2014-12-29 00:00:00",313.0655315605,47
"2014-12-30 00:00:00",310.4420040912,47
"2014-12-31 00:00:00",320.6622872589,45
"2015-01-01 00:00:00",314.7764719462,52
"2015-01-02 00:00:00",315.9427317358,56
"2015-01-03 00:00:00",285.6473097604,59
"2015-01-04 00:00:00",263.3345748101,75
"2015-01-05 00:00:00",275.0038515488,72
"2015-01-06 00:00:00",287.5495210403,74
"2015-01-07 00:00:00",297.5355651666,61
"2015-01-08 00:00:00",284.3423918761,56
"2015-01-09 00:00:00",292.5011145529,58
"2015-01-10 00:00:00",276.2305321449,59
"2015-01-11 00:00:00",268.755515488,56
"2015-01-12 00:00:00",268.6172320281,53
"2015-01-13 00:00:00",224.1081177674,71
"2015-01-14 00:00:00",175.6376405611,100
"2015-01-15 00:00:00",212.3410113968,85
"2015-01-16 00:00:00",207.595204851,71
"2015-01-17 00:00:00",199.8248366452,64
"2015-01-18 00:00:00",211.1325184103,61
"2015-01-19 00:00:00",216.8946949153,49
"2015-01-20 00:00:00",211.9198538866,56
"2015-01-21 00:00:00",227.9042104033,65
"2015-01-22 00:00:00",233.6473828171,60
"2015-01-23 00:00:00",233.1328524255,60
"2015-01-24 00:00:00",249.0821239042,58
"2015-01-25 00:00:00",254.5179412624,60
"2015-01-26 00:00:00",273.952244886,78
"2015-01-27 00:00:00",264.7538045003,65
"2015-01-28 00:00:00",235.7358404442,68
"2015-01-29 00:00:00",233.9573734658,61
"2015-01-30 00:00:00",228.8961899474,55
"2015-01-31 00:00:00",217.3321560491,54
"2015-02-01 00:00:00",227.1113012858,56
"2015-02-02 00:00:00",240.0924199299,51
"2015-02-03 00:00:00",227.7756957919,54
"2015-02-04 00:00:00",226.7811341321,57
"2015-02-05 00:00:00",217.0111510812,60
"2015-02-06 00:00:00",222.7249693162,57
"2015-02-07 00:00:00",228.6471274109,64
"2015-02-08 00:00:00",224.0359888954,71
"2015-02-09 00:00:00",220.7684938632,66
"2015-02-10 00:00:00",220.8881542957,61
"2015-02-11 00:00:00",219.4958597312,63
"2015-02-12 00:00:00",222.5832279369,57
"2015-02-13 00:00:00",236.5553638223,55
"2015-02-14 00:00:00",257.6276957919,53
"2015-02-15 00:00:00",234.4458030392,60
"2015-02-16 00:00:00",235.0861268264,58
"2015-02-17 00:00:00",243.9057942724,60
"2015-02-18 00:00:00",235.9952323203,63
"2015-02-19 00:00:00",241.8722539451,65
"2015-02-20 00:00:00",245.5307752776,84
"2015-02-21 00:00:00",245.59600263,62
"2015-02-22 00:00:00",236.6906683226,57
"2015-02-23 00:00:00",239.0660178258,55
"2015-02-24 00:00:00",239.8692621274,53
"2015-02-25 00:00:00",238.2361110462,52
"2015-02-26 00:00:00",237.0444023963,52
"2015-02-27 00:00:00",255.1167744009,54
"2015-02-28 00:00:00",254.9484485681,50
"2015-03-01 00:00:00",260.6513308007,51
"2015-03-02 00:00:00",276.3226136762,56
"2015-03-03 00:00:00",282.7059009351,61
"2015-03-04 00:00:00",273.4475365283,56
"2015-03-05 00:00:00",276.2688091759,51
"2015-03-06 00:00:00",273.3181148451,69
"2015-03-07 00:00:00",276.4033573933,64
"2015-03-08 00:00:00",275.3380338983,60
"2015-03-09 00:00:00",290.1300590298,59
"2015-03-10 00:00:00",292.3203831093,66
"2015-03-11 00:00:00",296.6933293396,58
"2015-03-12 00:00:00",295.8003448276,61
"2015-03-13 00:00:00",285.9110263004,60
"2015-03-14 00:00:00",283.6083062537,54
"2015-03-15 00:00:00",287.2701420222,57
"2015-03-16 00:00:00",291.3921180596,62
"2015-03-17 00:00:00",285.2483965517,58
"2015-03-18 00:00:00",257.2861601403,60
"2015-03-19 00:00:00",262.0929479836,61
"2015-03-20 00:00:00",262.9664921099,53
"2015-03-21 00:00:00",261.1842974869,51
"2015-03-22 00:00:00",268.8994158387,51
"2015-03-23 00:00:00",266.7779929866,53
"2015-03-24 00:00:00",246.8350829924,50
"2015-03-25 00:00:00",246.7191367621,59
"2015-03-26 00:00:00",249.532993571,53
"2015-03-27 00:00:00",247.3788983051,49
"2015-03-28 00:00:00",253.2316139684,46
"2015-03-29 00:00:00",242.9676142607,49
"2015-03-30 00:00:00",248.3369345412,56
"2015-03-31 00:00:00",244.7124856809,54
"2015-04-01 00:00:00",247.1858194039,55
"2015-04-02 00:00:00",253.6300704267,53
"2015-04-03 00:00:00",254.833163647,50
"2015-04-04 00:00:00",253.9458486265,48
"2015-04-05 00:00:00",261.1121361777,51
"2015-04-06 00:00:00",256.3673869082,51
"2015-04-07 00:00:00",254.8318980129,52
"2015-04-08 00:00:00",245.8252104033,52
"2015-04-09 00:00:00",243.8606361777,53
"2015-04-10 00:00:00",235.8719006429,51
"2015-04-11 00:00:00",237.4090677966,46
"2015-04-12 00:00:00",237.1410423729,49
"2015-04-13 00:00:00",225.5056358854,50
"2015-04-14 00:00:00",219.7572367037,55
"2015-04-15 00:00:00",223.3139079486,50
"2015-04-16 00:00:00",228.4938153127,48
"2015-04-17 00:00:00",222.7850601987,49
"2015-04-18 00:00:00",223.3980441262,45
"2015-04-19 00:00:00",223.284135301,49
"2015-04-20 00:00:00",224.8949035652,49
"2015-04-21 00:00:00",234.9393565167,53
"2015-04-22 00:00:00",233.822418761,53
"2015-04-23 00:00:00",235.9332936879,50
"2015-04-24 00:00:00",231.4585923437,48
"2015-04-25 00:00:00",226.4459929866,44
"2015-04-26 00:00:00",220.5034067797,48
"2015-04-27 00:00:00",227.3259903565,47
"2015-04-28 00:00:00",225.5493687902,47
"2015-04-29 00:00:00",225.6692884278,46
"2015-04-30 00:00:00",236.3279760374,53
"2015-05-01 00:00:00",232.7465827002,47
"2015-05-02 00:00:00",235.5400771479,44
"2015-05-03 00:00:00",240.4642489772,42
"2015-05-04 00:00:00",238.9766613092,46
"2015-05-05 00:00:00",236.0233834015,46
"2015-05-06 00:00:00",229.4812193004,47
"2015-05-07 00:00:00",237.1306873174,46
"2015-05-08 00:00:00",244.3834728229,46
"2015-05-09 00:00:00",242.7059500292,41
"2015-05-10 00:00:00",240.7314839275,42
"2015-05-11 00:00:00",242.2498372297,48
"2015-05-12 00:00:00",242.2090920514,49
"2015-05-13 00:00:00",236.5502659264,49
"2015-05-14 00:00:00",236.9489167154,60
"2015-05-15 00:00:00",237.4845023378,48
"2015-05-16 00:00:00",235.8121344243,48
"2015-05-17 00:00:00",236.963682934,49
"2015-05-18 00:00:00",232.8838496154,50
"2015-05-19 00:00:00",231.9744468147,53
"2015-05-20 00:00:00",234.1903062537,53
"2015-05-21 00:00:00",235.5538217417,52
"2015-05-22 00:00:00",240.3232036821,46
"2015-05-23 00:00:00",238.9632817066,46
"2015-05-24 00:00:00",240.7117583285,50
"2015-05-25 00:00:00",237.0035432496,49
"2015-05-26 00:00:00",236.7962612507,50
"2015-05-27 00:00:00",237.2035964348,49
"2015-05-28 00:00:00",236.9568819404,43
"2015-05-29 00:00:00",236.6465265926,53
"2015-05-30 00:00:00",232.7887700175,61
"2015-05-31 00:00:00",229.4505479252,53
"2015-06-01 00:00:00",223.2827019287,50
"2015-06-02 00:00:00",225.3208009936,28
"2015-06-03 00:00:00",225.2130634132,28
"2015-06-04 00:00:00",223.5400768556,30
"2015-06-05 00:00:00",224.7310718878,27
"2015-06-06 00:00:00",225.1605131502,27
"2015-06-07 00:00:00",223.4116858562,27
"2015-06-08 00:00:00",228.7742913501,27
"2015-06-09 00:00:00",229.3705295149,28
"2015-06-10 00:00:00",228.5884874342,28
"2015-06-11 00:00:00",229.5844117475,26
"2015-06-12 00:00:00",229.8112185102,27
"2015-06-13 00:00:00",233.0153445354,24
"2015-06-14 00:00:00",232.5071087084,27
"2015-06-15 00:00:00",236.7909628872,26
"2015-06-16 00:00:00",251.4326767972,30
"2015-06-17 00:00:00",247.9693176505,32
"2015-06-18 00:00:00",249.0124795441,56
"2015-06-19 00:00:00",244.8034842198,35
"2015-06-20 00:00:00",245.5825131502,33
"2015-06-21 00:00:00",244.3002600818,29
"2015-06-22 00:00:00",247.0178924605,29
"2015-06-23 00:00:00",244.1847632963,28
"2015-06-24 00:00:00",240.4515452951,28
"2015-06-25 00:00:00",242.3478576856,31
"2015-06-26 00:00:00",242.96799737,26
"2015-06-27 00:00:00",251.5293267095,29
"2015-06-28 00:00:00",249.0582857978,30
"2015-06-29 00:00:00",256.6502223846,36
"2015-06-30 00:00:00",263.854356865,41
"2015-07-01 00:00:00",258.0426475745,36
"2015-07-02 00:00:00",254.747113384,35
"2015-07-03 00:00:00",256.0870428334,35
"2015-07-04 00:00:00",260.509239626,36
"2015-07-05 00:00:00",271.3024582116,38
"2015-07-06 00:00:00",269.1379400935,40
"2015-07-07 00:00:00",266.4699190532,36
"2015-07-08 00:00:00",270.5761428989,34
"2015-07-09 00:00:00",269.6803047925,36
"2015-07-10 00:00:00",285.5587808299,39
"2015-07-11 00:00:00",293.9174538282,37
"2015-07-12 00:00:00",311.4818798948,37
"2015-07-13 00:00:00",292.6492238457,39
"2015-07-14 00:00:00",287.7409514904,33
"2015-07-15 00:00:00",285.9228854471,32
"2015-07-16 00:00:00",278.5327492694,33
"2015-07-17 00:00:00",280.0647247224,32
"2015-07-18 00:00:00",277.354635301,33
"2015-07-19 00:00:00",275.2819894798,32
"2015-07-20 00:00:00",279.114393045,32
"2015-07-21 00:00:00",276.6524126242,33
"2015-07-22 00:00:00",277.7643690824,33
"2015-07-23 00:00:00",276.8116285798,31
"2015-07-24 00:00:00",289.3059763296,32
"2015-07-25 00:00:00",289.5076399766,31
"2015-07-26 00:00:00",293.314842782,33
"2015-07-27 00:00:00",294.4267618352,34
"2015-07-28 00:00:00",295.4101252688,35
"2015-07-29 00:00:00",289.855836353,31
"2015-07-30 00:00:00",288.2362606663,30
"2015-07-31 00:00:00",284.5973243717,29
"2015-08-01 00:00:00",281.6688462887,57
"2015-08-02 00:00:00",282.423006429,37
"2015-08-03 00:00:00",282.1850523086,35
"2015-08-04 00:00:00",285.2866174752,39
"2015-08-05 00:00:00",282.3388869082,32
"2015-08-06 00:00:00",278.995748685,31
"2015-08-07 00:00:00",279.4887150789,30
"2015-08-08 00:00:00",261.4502755698,30
"2015-08-09 00:00:00",266.3420204559,30
"2015-08-10 00:00:00",264.9288252484,30
"2015-08-11 00:00:00",271.4217361192,30
"2015-08-12 00:00:00",268.143868498,32
"2015-08-13 00:00:00",264.6916279953,31
"2015-08-14 00:00:00",266.3559415546,29
"2015-08-15 00:00:00",261.9368366452,28
"2015-08-16 00:00:00",258.9308173898,31
"2015-08-17 00:00:00",258.0093983051,32
"2015-08-18 00:00:00",217.8858831169,35
"2015-08-19 00:00:00",227.2182518995,43
"2015-08-20 00:00:00",235.5238831093,36
"2015-08-21 00:00:00",232.8006178399,35
"2015-08-22 00:00:00",230.6391732905,33
"2015-08-23 00:00:00",228.6730739334,36
"2015-08-24 00:00:00",211.9559175921,37
"2015-08-25 00:00:00",222.6550394506,45
"2015-08-26 00:00:00",226.1167001753,38
"2015-08-27 00:00:00",224.9398772648,33
"2015-08-28 00:00:00",232.1708082992,31
"2015-08-29 00:00:00",229.8262001753,30
"2015-08-30 00:00:00",229.0195724722,32
"2015-08-31 00:00:00",230.6894661017,30
"2015-09-01 00:00:00",227.9555704267,31
"2015-09-02 00:00:00",229.5021807095,31
"2015-09-03 00:00:00",227.1071215663,29
"2015-09-04 00:00:00",231.1775634132,29
"2015-09-05 00:00:00",235.9030061368,28
"2015-09-06 00:00:00",240.8054722385,28
"2015-09-07 00:00:00",240.6336157218,28
"2015-09-08 00:00:00",244.1749526593,29
"2015-09-09 00:00:00",238.7224631794,30
"2015-09-10 00:00:00",238.7504772063,28
"2015-09-11 00:00:00",240.8450081169,29
"2015-09-12 00:00:00",236.3518321765,29
"2015-09-13 00:00:00",230.5488373174,29
"2015-09-14 00:00:00",230.9487939801,31
"2015-09-15 00:00:00",230.3985900058,30
"2015-09-16 00:00:00",229.0432857978,31
"2015-09-17 00:00:00",233.2026978375,30
"2015-09-18 00:00:00",233.1751309176,32
"2015-09-19 00:00:00",232.2415680888,28
"2015-09-20 00:00:00",231.3623237873,28
"2015-09-21 00:00:00",226.7734479836,30
"2015-09-22 00:00:00",230.6263047925,31
"2015-09-23 00:00:00",230.1324377557,29
"2015-09-24 00:00:00",234.319868498,29
"2015-09-25 00:00:00",235.5382218001,31
"2015-09-26 00:00:00",234.591814436,29
"2015-09-27 00:00:00",233.2433097604,27
"2015-09-28 00:00:00",240.0172653419,29
"2015-09-29 00:00:00",237.3362337814,30
"2015-09-30 00:00:00",236.7398480421,29
"2015-10-01 00:00:00",238.2298138515,27
"2015-10-02 00:00:00",237.9370073057,29
"2015-10-03 00:00:00",239.7358977206,25
"2015-10-04 00:00:00",239.5169248977,28
"2015-10-05 00:00:00",240.9612138334,29
"2015-10-06 00:00:00",246.9404982466,33
"2015-10-07 00:00:00",243.7344868498,30
"2015-10-08 00:00:00",243.0296329632,30
"2015-10-09 00:00:00",244.4488874927,29
"2015-10-10 00:00:00",245.9559243133,28
"2015-10-11 00:00:00",248.5281654004,28
"2015-10-12 00:00:00",246.0936373466,30
"2015-10-13 00:00:00",250.4713007013,30
"2015-10-14 00:00:00",253.1423255406,28
"2015-10-15 00:00:00",254.6930150029,29
"2015-10-16 00:00:00",262.7373632379,31
"2015-10-17 00:00:00",271.9309389246,32
"2015-10-18 00:00:00",263.4816773816,30
"2015-10-19 00:00:00",264.3627282291,30
"2015-10-20 00:00:00",270.8322118644,30
"2015-10-21 00:00:00",268.0402177089,33
"2015-10-22 00:00:00",275.4149564582,36
"2015-10-23 00:00:00",278.6127780269,35
"2015-10-24 00:00:00",283.6111428989,31
"2015-10-25 00:00:00",286.0496934541,34
"2015-10-26 00:00:00",286.7033828171,34
"2015-10-27 00:00:00",295.5629137931,34
"2015-10-28 00:00:00",304.4420970193,36
"2015-10-29 00:00:00",314.8794623027,40
"2015-10-30 00:00:00",328.4923211572,40
"2015-10-31 00:00:00",314.1195081823,38
"2015-11-01 00:00:00",329.8542276447,40
"2015-11-02 00:00:00",364.6166279953,43
"2015-11-03 00:00:00",400.9231052016,63
"2015-11-04 00:00:00",405.4816814728,89
"2015-11-05 00:00:00",384.341222969,80
"2015-11-06 00:00:00",372.9754178843,51
"2015-11-07 00:00:00",386.5045508475,46
"2015-11-08 00:00:00",372.4001297487,42
"2015-11-09 00:00:00",380.49564436,45
"2015-11-10 00:00:00",337.8305023378,42
"2015-11-11 00:00:00",308.9221858562,43
"2015-11-12 00:00:00",337.5229886032,39
"2015-11-13 00:00:00",337.2789582116,36
"2015-11-14 00:00:00",333.0471174752,34
"2015-11-15 00:00:00",319.9280216248,35
"2015-11-16 00:00:00",331.1327250146,38
"2015-11-17 00:00:00",335.84978609,36
"2015-11-18 00:00:00",335.7445049679,42
"2015-11-19 00:00:00",326.2321455289,38
"2015-11-20 00:00:00",321.940475453,36
"2015-11-21 00:00:00",325.9052311514,36
"2015-11-22 00:00:00",323.7169661017,34
"2015-11-23 00:00:00",323.0125563413,37
"2015-11-24 00:00:00",319.9613565272,37
"2015-11-25 00:00:00",328.9604573349,33
"2015-11-26 00:00:00",356.255292519,37
"2015-11-27 00:00:00",359.2688243717,36
"2015-11-28 00:00:00",356.5673226184,35
"2015-11-29 00:00:00",371.7076125073,36
"2015-11-30 00:00:00",377.3898398597,38
"2015-12-01 00:00:00",362.5323758036,37
"2015-12-02 00:00:00",359.2224041496,36
"2015-12-03 00:00:00",361.2100680888,34
"2015-12-04 00:00:00",363.2416317943,35
"2015-12-05 00:00:00",389.362958796,39
"2015-12-06 00:00:00",393.3191297487,41
"2015-12-07 00:00:00",395.3465882525,37
"2015-12-08 00:00:00",413.7986604325,44
"2015-12-09 00:00:00",417.6326712449,100
"2015-12-10 00:00:00",415.7299243133,65
"2015-12-11 00:00:00",453.8614801286,49
"2015-12-12 00:00:00",435.8557223846,47
"2015-12-13 00:00:00",434.4034663939,41
"2015-12-14 00:00:00",442.9916896552,40
"2015-12-15 00:00:00",464.6178717124,45
"2015-12-16 00:00:00",454.1424924021,42
"2015-12-17 00:00:00",456.2401346113,42
"2015-12-18 00:00:00",463.1757697253,45
"2015-12-19 00:00:00",461.3999079486,41
"2015-12-20 00:00:00",442.1539900643,40
"2015-12-21 00:00:00",437.6401294565,46
"2015-12-22 00:00:00",435.2683790181,38
"2015-12-23 00:00:00",442.6657270602,38
"2015-12-24 00:00:00",455.8787130333,42
"2015-12-25 00:00:00",455.7188258328,39
"2015-12-26 00:00:00",418.2215315605,41
"2015-12-27 00:00:00",422.7058945061,41
"2015-12-28 00:00:00",421.0528796026,38
"2015-12-29 00:00:00",431.3400213326,40
"2015-12-30 00:00:00",426.0436469901,43
"2015-12-31 00:00:00",429.6771534191,36
"2016-01-01 00:00:00",434.678006429,28
"2016-01-02 00:00:00",434.4398772648,28
"2016-01-03 00:00:00",430.1361800117,31
"2016-01-04 00:00:00",433.4489710696,29
"2016-01-05 00:00:00",432.66950263,32
"2016-01-06 00:00:00",430.6778696669,33
"2016-01-07 00:00:00",459.2089400935,36
"2016-01-08 00:00:00",454.1344237288,34
"2016-01-09 00:00:00",449.8452162478,32
"2016-01-10 00:00:00",448.5802162478,29
"2016-01-11 00:00:00",449.0330590298,33
"2016-01-12 00:00:00",441.768157218,30
"2016-01-13 00:00:00",432.3106452367,32
"2016-01-14 00:00:00",429.8232247224,31
"2016-01-15 00:00:00",367.8231998831,40
"2016-01-16 00:00:00",388.0712045587,41
"2016-01-17 00:00:00",382.4820864991,34
"2016-01-18 00:00:00",384.8651665693,36
"2016-01-19 00:00:00",378.1617250146,34
"2016-01-20 00:00:00",420.6229241683,33
"2016-01-21 00:00:00",409.2984596727,35
"2016-01-22 00:00:00",381.0464593805,32
"2016-01-23 00:00:00",386.3706025716,31
"2016-01-24 00:00:00",403.4469266511,31
"2016-01-25 00:00:00",391.9860973115,30
"2016-01-26 00:00:00",391.1429351257,33
"2016-01-27 00:00:00",394.6275303741,31
"2016-01-28 00:00:00",378.9009956166,29
"2016-01-29 00:00:00",378.9999948229,28
"2016-01-30 00:00:00",377.2627790766,28
"2016-01-31 00:00:00",366.3416876096,29
"2016-02-01 00:00:00",371.2234350906,31
"2016-02-02 00:00:00",372.9276312098,29
"2016-02-03 00:00:00",368.0982066043,29
"2016-02-04 00:00:00",389.723081239,28
"2016-02-05 00:00:00",384.3984139831,28
"2016-02-06 00:00:00",374.6315555231,27
"2016-02-07 00:00:00",375.1539175921,28
"2016-02-08 00:00:00",370.8143503273,25
"2016-02-09 00:00:00",373.5116128609,29
"2016-02-10 00:00:00",379.0826116306,33
"2016-02-11 00:00:00",377.6391651081,35
"2016-02-12 00:00:00",382.2944564582,31
"2016-02-13 00:00:00",389.5984324722,29
"2016-02-14 00:00:00",406.1506694915,30
"2016-02-15 00:00:00",399.267618647,32
"2016-02-16 00:00:00",407.0353094681,33
"2016-02-17 00:00:00",415.324113384,34
"2016-02-18 00:00:00",421.2896629819,37
"2016-02-19 00:00:00",419.6265285412,34
"2016-02-20 00:00:00",440.1957600818,32
"2016-02-21 00:00:00",438.7186126815,33
"2016-02-22 00:00:00",437.5352950941,32
"2016-02-23 00:00:00",420.0325926096,32
"2016-02-24 00:00:00",423.9951125073,31
"2016-02-25 00:00:00",424.0908702513,29
"2016-02-26 00:00:00",431.7622419638,32
"2016-02-27 00:00:00",432.9478459965,31
"2016-02-28 00:00:00",433.1022627119,30
"2016-02-29 00:00:00",437.7758725891,26
"2016-03-01 00:00:00",432.8078671537,31
"2016-03-02 00:00:00",423.0797893922,30
"2016-03-03 00:00:00",419.2688213326,34
"2016-03-04 00:00:00",407.9901542957,29
"2016-03-05 00:00:00",397.3144539451,33
"2016-03-06 00:00:00",403.7051874635,30
"2016-03-07 00:00:00",413.2293661601,30
"2016-03-08 00:00:00",411.4259532437,30
"2016-03-09 00:00:00",412.5407035067,31
"2016-03-10 00:00:00",416.3409286967,29
"2016-03-11 00:00:00",419.511934249,29
"2016-03-12 00:00:00",410.2641632963,29
"2016-03-13 00:00:00",411.8058824664,29
"2016-03-14 00:00:00",415.0269572764,29
"2016-03-15 00:00:00",415.2664002922,28
"2016-03-16 00:00:00",417.0241184687,29
"2016-03-17 00:00:00",418.6053638223,29
"2016-03-18 00:00:00",408.901587405,29
"2016-03-19 00:00:00",409.1244298656,28
"2016-03-20 00:00:00",412.0569538282,28
"2016-03-21 00:00:00",411.6017740503,27
"2016-03-22 00:00:00",416.5816538282,31
"2016-03-23 00:00:00",417.3782995324,29
"2016-03-24 00:00:00",413.5602399182,27
"2016-03-25 00:00:00",416.373243834,28
"2016-03-26 00:00:00",416.8230966686,27
"2016-03-27 00:00:00",425.454959848,28
"2016-03-28 00:00:00",422.9174468147,28
"2016-03-29 00:00:00",415.8638287551,31
"2016-03-30 00:00:00",412.7776977791,32
"2016-03-31 00:00:00",415.9568112215,30
"2016-04-01 00:00:00",417.2006602572,27
"2016-04-02 00:00:00",419.763056692,27
"2016-04-03 00:00:00",420.0735789012,28
"2016-04-04 00:00:00",419.5407278784,28
"2016-04-05 00:00:00",422.5013644068,29
"2016-04-06 00:00:00",421.9071912332,29
"2016-04-07 00:00:00",421.4672200468,29
"2016-04-08 00:00:00",418.6434605494,25
"2016-04-09 00:00:00",418.7586353594,27
"2016-04-10 00:00:00",421.9544885447,29
"2016-04-11 00:00:00",423.2730440094,29
"2016-04-12 00:00:00",427.4276645821,28
"2016-04-13 00:00:00",424.8725181181,29
"2016-04-14 00:00:00",425.8565949737,32
"2016-04-15 00:00:00",430.724418761,27
"2016-04-16 00:00:00",432.2163130333,27
"2016-04-17 00:00:00",429.3399687317,27
"2016-04-18 00:00:00",429.6569336645,27
"2016-04-19 00:00:00",437.5687261835,30
"2016-04-20 00:00:00",442.6616533022,30
"2016-04-21 00:00:00",452.1647028054,30
"2016-04-22 00:00:00",448.1344213326,33
"2016-04-23 00:00:00",453.914722969,31
"2016-04-24 00:00:00",463.3828714202,28
"2016-04-25 00:00:00",465.3160066628,29
"2016-04-26 00:00:00",469.6087645237,33
"2016-04-27 00:00:00",445.7411130918,33
"2016-04-28 00:00:00",451.0600617767,36
"2016-04-29 00:00:00",457.009965225,31
"2016-04-30 00:00:00",449.900484512,30
"2016-05-01 00:00:00",455.0107311514,28
"2016-05-02 00:00:00",444.9330611923,100
"2016-05-03 00:00:00",451.6288503799,59
"2016-05-04 00:00:00",448.3679675628,38
"2016-05-05 00:00:00",449.3360724722,41
"2016-05-06 00:00:00",461.6938623612,38
"2016-05-07 00:00:00",461.3618424898,35
"2016-05-08 00:00:00",461.3788722969,33
"2016-05-09 00:00:00",463.4622316774,35
"2016-05-10 00:00:00",451.0796683226,34
"2016-05-11 00:00:00",453.8963052601,33
"2016-05-12 00:00:00",455.6072559322,33
"2016-05-13 00:00:00",457.2419026885,31
"2016-05-14 00:00:00",458.1195248393,29
"2016-05-15 00:00:00",460.8577206312,29
"2016-05-16 00:00:00",455.2240773232,29
"2016-05-17 00:00:00",453.545777031,31
"2016-05-18 00:00:00",454.4861841029,29
"2016-05-19 00:00:00",437.724187142,30
"2016-05-20 00:00:00",442.3967992402,31
"2016-05-21 00:00:00",444.0782071888,29
"2016-05-22 00:00:00",440.5586688486,30
"2016-05-23 00:00:00",444.2050572764,35
"2016-05-24 00:00:00",445.6744549386,29
"2016-05-25 00:00:00",450.5495271771,33
"2016-05-26 00:00:00",454.4337223846,26
"2016-05-27 00:00:00",471.8201172998,34
"2016-05-28 00:00:00",530.910597896,40
"2016-05-29 00:00:00",527.5497124489,43
"2016-05-30 00:00:00",533.4931490357,43
"2016-05-31 00:00:00",530.9436928112,41
"2016-06-01 00:00:00",537.6136788428,37
"2016-06-02 00:00:00",538.7712431911,51
"2016-06-03 00:00:00",570.1759882525,53
"2016-06-04 00:00:00",574.2662016365,53
"2016-06-05 00:00:00",575.1376380479,51
"2016-06-06 00:00:00",585.8571490357,53
"2016-06-07 00:00:00",578.469240678,53
"2016-06-08 00:00:00",583.0975853302,51
"2016-06-09 00:00:00",577.1016997078,50
"2016-06-10 00:00:00",579.814993571,47
"2016-06-11 00:00:00",605.4495569842,49
"2016-06-12 00:00:00",670.3923743425,66
"2016-06-13 00:00:00",704.3217781414,88
"2016-06-14 00:00:00",684.9483194039,67
"2016-06-15 00:00:00",695.0014684395,61
"2016-06-16 00:00:00",767.4200312683,80
"2016-06-17 00:00:00",750.0146339275,77
"2016-06-18 00:00:00",758.2887801286,62
"2016-06-19 00:00:00",766.767132671,65
"2016-06-20 00:00:00",722.497452367,65
"2016-06-21 00:00:00",669.6042046756,76
"2016-06-22 00:00:00",594.8329746347,62
"2016-06-23 00:00:00",627.67785564,69
